i  a   sqrt(mu2)     Ea-Ei 	  f_osc       mu_x.re     mu_x.im     mu_y.re     mu_y.im     mu_z.re     mu_z.im
12  147  0.00003535 0.089468475017  0.00000000 -0.00001192 -0.00000064  0.00001422  0.00000205 -0.00000212 -0.00000212
12  148  0.00006656 0.089479974935  0.00000000 -0.00000281 -0.00001962 -0.00000209  0.00001283 -0.00005057 -0.00005057
12  149  0.00006888 0.089479974935  0.00000000  0.00000470 -0.00000705  0.00000048 -0.00002417  0.00004289  0.00004289
12  150  0.00007460 0.089730620353  0.00000000  0.00003700  0.00005098  0.00003920 -0.00000733 -0.00000024 -0.00000024
12  151  0.00005829 0.089730620359  0.00000000  0.00001283  0.00003027  0.00003825 -0.00001588  0.00000048  0.00000048
12  152  0.00013187 0.089744321937  0.00000000 -0.00000908 -0.00001263  0.00002130 -0.00000354 -0.00003184 -0.00003184
12  153  0.00015779 0.089744321941  0.00000000  0.00003501  0.00004469 -0.00004549 -0.00005866  0.00011230  0.00011230
12  154  0.00022400 0.089916050388  0.00000000  0.00003414  0.00004243  0.00001400  0.00000478  0.00019184  0.00019184
12  155  0.00067961 0.089916050396  0.00000003  0.00008508  0.00007278 -0.00002930  0.00011077  0.00022155  0.00022155
12  156  0.00008984 0.090527787008  0.00000000 -0.00002372  0.00001831 -0.00006665 -0.00004698 -0.00002276 -0.00002276
12  157  0.00006464 0.090527787042  0.00000000 -0.00000367  0.00004058 -0.00003082  0.00002886  0.00000259  0.00000259
12  158  0.00008236 0.090548017747  0.00000000 -0.00003308 -0.00000524 -0.00002018  0.00002381 -0.00005710 -0.00005710
12  159  0.00007678 0.090548017835  0.00000000 -0.00000929 -0.00002560 -0.00002699  0.00001272 -0.00003705 -0.00003705
13  96  0.00000607 0.080665176829  0.00000000  0.00000168 -0.00000041  0.00000552  0.00000067  0.00000168  0.00000168
13  97  0.00000198 0.080665176829  0.00000000  0.00000056  0.00000009  0.00000053  0.00000167 -0.00000036 -0.00000036
13  98  0.01357783 0.082369251870  0.00001012  0.00677762 -0.00633002 -0.00738307  0.00644407  0.00095980  0.00095980
13  99  0.00509799 0.082369251870  0.00000143  0.00403058 -0.00147799 -0.00193101  0.00140813  0.00045383  0.00045383
13  100  0.01297185 0.082441671733  0.00000925  0.00405907 -0.00756469 -0.00095373 -0.00950831 -0.00179298 -0.00179298
13  101  0.00478937 0.082441671733  0.00000126 -0.00367298  0.00224969  0.00078201  0.00031925 -0.00149426 -0.00149426
13  102  0.00612352 0.083009895712  0.00000208  0.00206890 -0.00278044  0.00457677  0.00060745 -0.00160338 -0.00160338
13  103  0.00967728 0.083009895712  0.00000518  0.00351554  0.00565179  0.00102755  0.00590000 -0.00314840 -0.00314840
13  104  0.00023794 0.084148518427  0.00000000  0.00001346  0.00002533  0.00002609  0.00001676 -0.00017479 -0.00017479
13  105  0.00010293 0.084148518427  0.00000000  0.00000822 -0.00001237  0.00000381 -0.00000261 -0.00005044 -0.00005044
13  106  0.00004565 0.084706243095  0.00000000 -0.00001920  0.00000446 -0.00001686 -0.00002866 -0.00001457 -0.00001457
13  107  0.00005797 0.084706243095  0.00000000 -0.00001926 -0.00004111  0.00003309  0.00000638 -0.00000140 -0.00000140
13  108  0.00003053 0.084732262713  0.00000000  0.00001993 -0.00001198  0.00000377  0.00001765 -0.00000685 -0.00000685
13  109  0.00001868 0.084732262713  0.00000000  0.00000153 -0.00000527  0.00001280  0.00000783 -0.00000570 -0.00000570
13  110  0.00007534 0.084804702482  0.00000000  0.00001285  0.00005110 -0.00004743 -0.00001423 -0.00001568 -0.00001568
13  111  0.00007338 0.084804702482  0.00000000  0.00001870 -0.00002725  0.00003466 -0.00000234  0.00004944  0.00004944
13  112  0.00005793 0.084854902290  0.00000000  0.00000858  0.00001725 -0.00000033 -0.00001693 -0.00005178 -0.00005178
13  113  0.00003749 0.084854902290  0.00000000 -0.00001176  0.00001726  0.00001456 -0.00001643 -0.00002161 -0.00002161
13  114  0.00004479 0.086148944883  0.00000000 -0.00000179  0.00003110  0.00000655  0.00003131 -0.00000299 -0.00000299
13  115  0.00002593 0.086148944883  0.00000000  0.00001721  0.00000300  0.00001836 -0.00000390 -0.00000291 -0.00000291
13  116  0.15756076 0.086417818455  0.00143024  0.02738809  0.10592826  0.08332589  0.02277282 -0.07183518 -0.07183518
13  117  0.11899638 0.086417818455  0.00081579 -0.02425883 -0.02144679 -0.02606362  0.06925525 -0.07383784 -0.07383784
13  118  0.22405178 0.086596609190  0.00289805 -0.05471111 -0.03079917 -0.08437628  0.14490282 -0.13397912 -0.13397912
13  119  0.26382143 0.086596609190  0.00401818 -0.19892731 -0.06450829 -0.04487726  0.13347086  0.05338791  0.05338791
13  120  0.33955856 0.086631610347  0.00665908 -0.14297133 -0.09170172 -0.23791736  0.10962342 -0.05651319 -0.05651319
13  121  0.31567371 0.086631610347  0.00575522  0.11874392 -0.22956541 -0.15865421 -0.04169306 -0.01991078 -0.01991078
13  122  0.01280814 0.087134075400  0.00000953 -0.00554671  0.00752079  0.00683569 -0.00215988  0.00265460  0.00265460
13  123  0.01121100 0.087134075400  0.00000730  0.00509391 -0.00213166 -0.00477031 -0.00620005  0.00524846  0.00524846
13  124  0.02249762 0.087150284604  0.00002941  0.00526693 -0.00343953  0.00608074  0.01267634 -0.00896497 -0.00896497
13  125  0.05239179 0.087150284604  0.00015948  0.02549535 -0.02855131 -0.03497124 -0.00698706  0.00280090  0.00280090
13  126  0.01831770 0.087257985370  0.00001952  0.00147815  0.01184116 -0.00686919 -0.00649194  0.00991554  0.00991554
13  127  0.01675370 0.087257985370  0.00001633 -0.00324704  0.00313649 -0.00024771 -0.00779245 -0.01208185 -0.01208185
13  128  0.00611828 0.087273032162  0.00000218  0.00441914  0.00172600 -0.00184236 -0.00224769  0.00205157  0.00205157
13  129  0.01332194 0.087273032162  0.00001033  0.00834944 -0.00213381  0.00196488 -0.00975691 -0.00188700 -0.00188700
13  130  0.08490478 0.087975580511  0.00042280 -0.01753001  0.03020334 -0.01239861  0.01902554  0.04406297  0.04406297
13  131  0.08726595 0.087975580511  0.00044664 -0.05696490  0.00767288 -0.00161934  0.06337648  0.01018433  0.01018433
13  132  0.17786693 0.088053081900  0.00185714 -0.00774528  0.05503974  0.04205707  0.04302646  0.15154723  0.15154723
13  133  0.13937900 0.088053081901  0.00114038 -0.08657190  0.03350643  0.07846255  0.04439877 -0.04839763 -0.04839763
13  134  0.00006310 0.088805561693  0.00000000 -0.00000243  0.00001892 -0.00000178 -0.00002142 -0.00005110 -0.00005110
13  135  0.00007258 0.088805561694  0.00000000 -0.00000933 -0.00001563 -0.00000079  0.00001031  0.00006911  0.00006911
13  136  0.00007443 0.088923124624  0.00000000 -0.00000455 -0.00002666 -0.00000321  0.00002503 -0.00005780 -0.00005780
13  137  0.00043743 0.088923124625  0.00000001 -0.00001764  0.00006118 -0.00003926 -0.00004627 -0.00041543 -0.00041543
13  138  0.00018702 0.089028119161  0.00000000 -0.00003046  0.00002945 -0.00006287  0.00001854 -0.00014280 -0.00014280
13  139  0.00021135 0.089028119161  0.00000000 -0.00002526 -0.00008430  0.00007012 -0.00002072  0.00007513  0.00007513
13  140  0.00005612 0.089131082025  0.00000000  0.00002797 -0.00001895  0.00002915  0.00002641  0.00002128  0.00002128
13  141  0.00003928 0.089131082026  0.00000000 -0.00001383 -0.00002434  0.00001741  0.00001586  0.00000740  0.00000740
13  142  0.00019337 0.089177878940  0.00000000 -0.00005435  0.00004236 -0.00001786 -0.00006950  0.00015287  0.00015287
13  143  0.00006893 0.089177878942  0.00000000  0.00003529  0.00001595 -0.00002489 -0.00001496 -0.00004334 -0.00004334
13  144  0.02874446 0.089270656568  0.00004917 -0.02329943 -0.00836230 -0.01054815 -0.00805054 -0.00164116 -0.00164116
13  145  0.04845879 0.089270656570  0.00013975  0.03076013  0.00069184  0.02852282  0.02411029 -0.00259469 -0.00259469
13  146  0.00000662 0.089468474079  0.00000000 -0.00000102 -0.00000060 -0.00000220 -0.00000196 -0.00000563 -0.00000563
13  147  0.00000704 0.089468474081  0.00000000  0.00000139  0.00000284  0.00000436 -0.00000161 -0.00000280 -0.00000280
13  148  0.00004930 0.089479973999  0.00000000 -0.00000471  0.00000886 -0.00000896 -0.00000313 -0.00003682 -0.00003682
13  149  0.00004235 0.089479973999  0.00000000 -0.00000203  0.00000253 -0.00000719 -0.00000045 -0.00003937 -0.00003937
13  150  0.00005915 0.089730619417  0.00000000  0.00000391  0.00003471 -0.00004705  0.00000011 -0.00000114 -0.00000114
13  151  0.00006615 0.089730619423  0.00000000  0.00001624 -0.00005235  0.00003341 -0.00001543 -0.00000311 -0.00000311
13  152  0.00016267 0.089744321001  0.00000000  0.00003261  0.00006153 -0.00002776 -0.00006300 -0.00011475 -0.00011475
13  153  0.00014912 0.089744321005  0.00000000  0.00000274  0.00001557  0.00000749 -0.00002127 -0.00014234 -0.00014234
13  154  0.00068177 0.089916049452  0.00000003 -0.00003686  0.00009947  0.00007919  0.00007946  0.00010155  0.00010155
13  155  0.00022723 0.089916049460  0.00000000  0.00000506 -0.00005740  0.00001024 -0.00000611  0.00021946  0.00021946
13  156  0.00006466 0.090527786072  0.00000000  0.00004829  0.00002650  0.00002656 -0.00000886  0.00001827  0.00001827
13  157  0.00009241 0.090527786106  0.00000000 -0.00005557 -0.00000999  0.00000429  0.00006907 -0.00001127 -0.00001127
13  158  0.00007338 0.090548016812  0.00000000 -0.00001313  0.00003632 -0.00001504 -0.00000475 -0.00003388 -0.00003388
13  159  0.00008348 0.090548016899  0.00000000  0.00002497  0.00000961  0.00002416  0.00002852  0.00005765  0.00005765
14  96  0.00002296 0.080304864919  0.00000000 -0.00000075 -0.00001276 -0.00001688 -0.00000868 -0.00000166 -0.00000166
14  97  0.00009648 0.080304864919  0.00000000 -0.00006824 -0.00001532 -0.00006644  0.00000157  0.00000088  0.00000088
14  98  0.01492453 0.082008939960  0.00001218  0.00508572  0.00964509  0.00611683  0.00577628 -0.00520780 -0.00520780
14  99  0.03066322 0.082008939960  0.00005141 -0.02048228  0.00138730 -0.02170397  0.00612394  0.00009997  0.00009997
14  100  0.07135189 0.082081359822  0.00027859  0.00218814  0.00785397  0.01207412  0.01472563 -0.06656525 -0.06656525
14  101  0.05758317 0.082081359822  0.00018144 -0.00919313  0.03099923  0.02497962  0.00851910  0.03490189  0.03490189
14  102  0.00560795 0.082649583802  0.00000173 -0.00197015  0.00000481 -0.00010514  0.00116446  0.00092369  0.00092369
14  103  0.00526907 0.082649583802  0.00000153  0.00001977  0.00124701  0.00176099  0.00102875 -0.00428673 -0.00428673
14  104  0.00039500 0.083788206516  0.00000001 -0.00026559  0.00006346 -0.00027348  0.00008161  0.00000075  0.00000075
14  105  0.00048787 0.083788206516  0.00000001 -0.00029082 -0.00019506 -0.00032346 -0.00010332 -0.00000924 -0.00000924
14  106  0.00012484 0.084345931184  0.00000000 -0.00007005 -0.00006969  0.00000284 -0.00007613  0.00000133  0.00000133
14  107  0.00013028 0.084345931184  0.00000000 -0.00008130  0.00001263 -0.00009717 -0.00002739  0.00000306  0.00000306
14  108  0.00016392 0.084371950803  0.00000000 -0.00005902  0.00010109 -0.00005063  0.00010260 -0.00000508 -0.00000508
14  109  0.00017156 0.084371950803  0.00000000  0.00000532 -0.00012312 -0.00001850 -0.00011750  0.00000121  0.00000121
14  110  0.00007165 0.084444390571  0.00000000 -0.00004213  0.00001072 -0.00005690  0.00000074 -0.00000146 -0.00000146
14  111  0.00009269 0.084444390571  0.00000000 -0.00006159  0.00003776 -0.00005602  0.00001201 -0.00000874 -0.00000874
14  112  0.00004472 0.084494590379  0.00000000 -0.00002103 -0.00001388 -0.00002692 -0.00001373  0.00001837  0.00001837
14  113  0.00007534 0.084494590379  0.00000000  0.00000352  0.00004915  0.00000309  0.00004607 -0.00000470 -0.00000470
14  114  0.00000815 0.085788632973  0.00000000  0.00000115  0.00000380 -0.00000103  0.00000695  0.00000079  0.00000079
14  115  0.00000789 0.085788632973  0.00000000 -0.00000419 -0.00000543 -0.00000195 -0.00000328  0.00000074  0.00000074
14  116  0.15812966 0.086057506545  0.00143458 -0.08406541  0.00182490  0.10023990  0.08828504  0.00647926  0.00647926
14  117  0.21934015 0.086057506545  0.00276016 -0.00964793  0.16954734  0.13585764  0.02842427  0.00071741  0.00071741
14  118  0.20627269 0.086236297280  0.00244615 -0.08481819 -0.07870666  0.08634737 -0.07584951 -0.02085580 -0.02085580
14  119  0.43709360 0.086236297280  0.01098368  0.09801555 -0.00858494 -0.08114503  0.05237189 -0.15609245 -0.15609245
14  120  0.20933265 0.086271298436  0.00252028  0.04096653  0.06638300  0.00300844 -0.09338688  0.00208783  0.00208783
14  121  0.31284068 0.086271298436  0.00562887  0.02044379 -0.11229630 -0.04313661  0.08533631 -0.27103154 -0.27103154
14  122  0.10982433 0.086773763490  0.00069774  0.00382831  0.05401764  0.03373953 -0.00865456  0.08671733  0.08671733
14  123  0.09885142 0.086773763490  0.00056528 -0.00748278  0.03368932  0.04322084  0.03433696 -0.07418730 -0.07418730
14  124  0.14457264 0.086789972694  0.00120935 -0.04902926 -0.08698322 -0.09826325 -0.02796322 -0.00834748 -0.00834748
14  125  0.11568457 0.086789972694  0.00077434  0.01589358 -0.02351708  0.01443855  0.00763773 -0.10885465 -0.10885465
14  126  0.13566610 0.086897673460  0.00106625 -0.00444173 -0.03717975 -0.02631295 -0.02178702  0.06411344  0.06411344
14  127  0.15813029 0.086897673460  0.00144860 -0.05332595 -0.01221000  0.00904805  0.05729989 -0.10360925 -0.10360925
14  128  0.11188127 0.086912720252  0.00072528 -0.07500296  0.02736261 -0.01215334  0.06053849  0.01374151  0.01374151
14  129  0.10183494 0.086912720252  0.00060088  0.01708327 -0.02550871  0.00475174 -0.05856604  0.05644875  0.05644875
14  130  0.00636102 0.087615268600  0.00000236 -0.00208501 -0.00220575  0.00032638  0.00331408 -0.00444244 -0.00444244
14  131  0.00712794 0.087615268600  0.00000297  0.00150076  0.00036906  0.00022290 -0.00047248 -0.00433830 -0.00433830
14  132  0.00918617 0.087692769990  0.00000493 -0.00078889 -0.00581869 -0.00329629 -0.00581533  0.00179662  0.00179662
14  133  0.00696376 0.087692769990  0.00000284 -0.00339599  0.00377818 -0.00185574  0.00327371  0.00272119  0.00272119
14  134  0.00016251 0.088445249783  0.00000000  0.00007632  0.00007884  0.00006925  0.00009495 -0.00001278 -0.00001278
14  135  0.00011275 0.088445249784  0.00000000  0.00006477  0.00005063  0.00004621  0.00006155 -0.00000531 -0.00000531
14  136  0.00050653 0.088562812714  0.00000002 -0.00022472  0.00026032 -0.00023767 -0.00028596 -0.00000689 -0.00000689
14  137  0.00016550 0.088562812715  0.00000000 -0.00010806  0.00011936  0.00002959  0.00002325 -0.00000362 -0.00000362
14  138  0.00070847 0.088667807251  0.00000003  0.00043300 -0.00035885  0.00036309  0.00022177  0.00006790  0.00006790
14  139  0.00048512 0.088667807251  0.00000001  0.00021984 -0.00009189  0.00041470  0.00007278  0.00003586  0.00003586
14  140  0.00043875 0.088770770115  0.00000001  0.00039004 -0.00012108  0.00008799  0.00012541  0.00004663  0.00004663
14  141  0.00068221 0.088770770116  0.00000003 -0.00026988  0.00029869 -0.00052072 -0.00016686 -0.00006545 -0.00006545
14  142  0.00008539 0.088817567030  0.00000000 -0.00002255 -0.00000509  0.00003353  0.00000793  0.00006661  0.00006661
14  143  0.00029186 0.088817567032  0.00000001 -0.00004788 -0.00006451  0.00004280  0.00004871 -0.00023692 -0.00023692
14  144  0.00683484 0.088910344657  0.00000277  0.00409228 -0.00252550  0.00485364  0.00004733 -0.00004066 -0.00004066
14  145  0.00249031 0.088910344659  0.00000037 -0.00088731 -0.00120373  0.00166888  0.00014385  0.00051286  0.00051286
14  146  0.00006577 0.089108162169  0.00000000  0.00005570 -0.00000088 -0.00000857  0.00003152 -0.00000486 -0.00000486
14  147  0.00006209 0.089108162171  0.00000000  0.00004057  0.00000707  0.00001627  0.00003852 -0.00002017 -0.00002017
14  148  0.00017549 0.089119662088  0.00000000 -0.00008933 -0.00005056 -0.00005251 -0.00012652  0.00002705  0.00002705
14  149  0.00021634 0.089119662089  0.00000000  0.00015486 -0.00004801  0.00003430  0.00013868 -0.00000410 -0.00000410
14  150  0.00005333 0.089370307507  0.00000000  0.00000546  0.00001611 -0.00001664  0.00002670 -0.00001179 -0.00001179
14  151  0.00008012 0.089370307513  0.00000000  0.00000513  0.00003622 -0.00000321  0.00002821 -0.00000341 -0.00000341
14  152  0.00006379 0.089384009091  0.00000000  0.00000312 -0.00000699  0.00001175  0.00001118  0.00005909  0.00005909
14  153  0.00008924 0.089384009095  0.00000000 -0.00001969  0.00001039  0.00000312 -0.00001559 -0.00007556 -0.00007556
14  154  0.00000314 0.089555737542  0.00000000 -0.00000154  0.00000104 -0.00000001  0.00000216  0.00000110  0.00000110
14  155  0.00006510 0.089555737549  0.00000000  0.00003731 -0.00002266  0.00002963 -0.00002933  0.00001907  0.00001907
14  156  0.00004062 0.090167474162  0.00000000  0.00001136  0.00002114  0.00000554  0.00001921 -0.00001474 -0.00001474
14  157  0.00003493 0.090167474196  0.00000000  0.00000105  0.00000857  0.00001649  0.00000345 -0.00001779 -0.00001779
14  158  0.00001469 0.090187704901  0.00000000  0.00000274  0.00000676  0.00000471  0.00000502  0.00000120  0.00000120
14  159  0.00001031 0.090187704989  0.00000000  0.00000135  0.00000476  0.00000448 -0.00000242  0.00000575  0.00000575
15  96  0.00009564 0.080304864773  0.00000000 -0.00006578 -0.00001881 -0.00005802 -0.00003314  0.00000099  0.00000099
15  97  0.00002348 0.080304864773  0.00000000  0.00000640 -0.00001089  0.00001966 -0.00000072  0.00000137  0.00000137
15  98  0.03066314 0.082008939814  0.00005140 -0.00033570 -0.02052656  0.00428099 -0.02214106  0.00319283  0.00319283
15  99  0.01492534 0.082008939814  0.00001218 -0.01003811 -0.00425880 -0.00627015 -0.00561072 -0.00199353 -0.00199353
15  100  0.05758315 0.082081359676  0.00018144 -0.00189062  0.03227804 -0.02638709 -0.00047969 -0.03923494 -0.03923494
15  101  0.07135169 0.082081359676  0.00027859  0.00472706 -0.00664186  0.01636144 -0.00974421 -0.06776860 -0.06776860
15  102  0.00526868 0.082649583655  0.00000153  0.00113372 -0.00052334  0.00169077  0.00113516 -0.00014707 -0.00014707
15  103  0.00560791 0.082649583655  0.00000173  0.00085462  0.00177375 -0.00099871  0.00060088 -0.00493423 -0.00493423
15  104  0.00048705 0.083788206370  0.00000001 -0.00010913 -0.00033169 -0.00001265 -0.00033913 -0.00000132 -0.00000132
15  105  0.00039584 0.083788206370  0.00000001 -0.00013479  0.00023896 -0.00015278  0.00024096  0.00000307  0.00000307
15  106  0.00012816 0.084345931038  0.00000000 -0.00003911 -0.00007010 -0.00007716 -0.00006329  0.00000291  0.00000291
15  107  0.00012112 0.084345931038  0.00000000  0.00009668  0.00001472  0.00005627 -0.00004391 -0.00000010 -0.00000010
15  108  0.00017023 0.084371950656  0.00000000 -0.00007471 -0.00009296 -0.00005516 -0.00010760 -0.00000559 -0.00000559
15  109  0.00016070 0.084371950656  0.00000000 -0.00010677 -0.00004496 -0.00009976 -0.00004856 -0.00000763 -0.00000763
